Data,stress_index
2021-01-07,0.7713772343310377
2021-01-08,0.7586491598477103
2021-01-11,0.707963041105209
2021-01-12,0.6598149806101494
2021-01-13,0.6471357775251897
2021-01-14,0.5681472600912199
2021-01-15,0.4923418467784535
2021-01-18,0.4675457137240989
2021-01-19,0.5481359173920066
2021-01-20,0.5822459439269394
2021-01-21,0.536282211227995
2021-01-22,0.7622157444500597
2021-01-25,0.7434361178311762
2021-01-26,0.7286424509256799
2021-01-27,0.6988540539343746
2021-01-28,0.671609330382497
2021-01-29,0.5627275233380776
2021-02-01,0.5692213964043262
2021-02-02,0.5480610472515524
2021-02-03,0.5130698076184348
2021-02-04,0.501280848482195
2021-02-05,0.43573598266287245
2021-02-08,0.4351147209977454
2021-02-09,0.5374119078851096
2021-02-10,0.5413395194873187
2021-02-11,0.5326335793335499
2021-02-12,0.48153434372680315
2021-02-17,0.36131437841267616
2021-02-18,0.31694419735856344
2021-02-19,0.3318902515748283
2021-02-22,0.4084843747731677
2021-02-23,0.33744168293973387
2021-02-24,0.33698186561531357
2021-02-25,0.3264913746188435
2021-02-26,0.32897033720063407
2021-03-01,0.2852904610355081
2021-03-02,0.29433899397654234
2021-03-03,0.31073951960524077
2021-03-04,0.319527298532744
2021-03-05,0.4623444373353288
2021-03-08,0.6259237244054084
2021-03-09,0.6257493721491819
2021-03-10,0.69260810716018
2021-03-11,0.7036153095396152
2021-03-12,0.6766177240407809
2021-03-15,0.6257718955387471
2021-03-16,0.6003778604071413
2021-03-17,0.5995954090816904
2021-03-18,0.6454776718779047
2021-03-19,0.7017445385431933
2021-03-22,0.7216777995351189
2021-03-23,0.7207673668355258
2021-03-24,0.7108034591270341
2021-03-25,0.6539170243448005
2021-03-26,0.4967389183925883
2021-03-29,0.4623171887708615
2021-03-30,0.4879182198008584
2021-03-31,0.3914146695813743
2021-04-01,0.37119339479310964
2021-04-05,0.4065804804577339
2021-04-06,0.40771406262769705
2021-04-07,0.20379107708405825
2021-04-08,0.2055990329424469
2021-04-09,0.3213235461160588
2021-04-12,0.5992985886499133
2021-04-13,0.553011778401711
2021-04-14,0.5356885676100693
2021-04-15,0.44841405946923507
2021-04-16,0.4447061640369593
2021-04-19,0.2986393647562149
2021-04-20,0.30824362772225605
2021-04-22,0.2685360647791142
2021-04-23,0.47770773961694224
2021-04-26,0.47505556784078123
2021-04-27,0.473938069009554
2021-04-28,0.49335066774186603
2021-04-29,0.5019282451517266
2021-04-30,0.5078823184681436
2021-05-03,0.5155110039933569
2021-05-04,0.5261641226696112
2021-05-05,0.47393274642977645
2021-05-06,0.4857619777664104
2021-05-07,0.4228989461019009
2021-05-10,0.35904328616784287
2021-05-11,0.3885891667671905
2021-05-12,0.48704843902514916
2021-05-13,0.40296879218392356
2021-05-14,0.35511513607645373
2021-05-17,0.3302372607896035
2021-05-18,0.31927255146698735
2021-05-19,0.26505409999489504
2021-05-20,0.31316023059961295
2021-05-21,0.3572477226548052
2021-05-24,0.33599524820849536
2021-05-25,0.33853135450204264
2021-05-26,0.34305484602373476
2021-05-27,0.32883470300533335
2021-05-28,0.2569719596640425
2021-05-31,0.24359875768054856
2021-06-01,0.3015769182666612
2021-06-02,0.2532931362258561
2021-06-04,0.19631875002094112
2021-06-07,0.1364274368454452
2021-06-08,0.11982194148980252
2021-06-09,0.14011158410705263
2021-06-10,0.139195929313066
2021-06-11,0.14037296786391024
2021-06-14,0.1603099043671502
2021-06-15,0.15711058028079816
2021-06-16,0.1589314010991943
2021-06-17,0.239739766898581
2021-06-18,0.3287170745965321
2021-06-21,0.31706040494240967
2021-06-22,0.31655824286456424
2021-06-23,0.3429159996062116
2021-06-24,0.3671856459196273
2021-06-25,0.31354602803847015
2021-06-28,0.3187662540751337
2021-06-29,0.3524444725281163
2021-06-30,0.3647438404131117
2021-07-01,0.358864676950868
2021-07-02,0.43711542459964303
2021-07-05,0.4148515749751412
2021-07-06,0.35592267581475534
2021-07-07,0.352434576649131
2021-07-08,0.5080298594286219
2021-07-09,0.5754309387010852
2021-07-12,0.5678797500351636
2021-07-13,0.49932757845296133
2021-07-14,0.4946926450853716
2021-07-15,0.48628518656872305
2021-07-16,0.4677118562621985
2021-07-19,0.5435138631249362
2021-07-20,0.5459510013030321
2021-07-21,0.5930926580882872
2021-07-22,0.5506545245033487
2021-07-23,0.64707757885565
2021-07-26,0.6218253089910206
2021-07-27,0.6140445444342746
2021-07-28,0.6094899071772273
2021-07-29,0.5960129816101554
2021-07-30,0.6181085283811909
2021-08-02,0.6016882023384068
2021-08-03,0.6056127205095034
2021-08-04,0.5742876613894751
2021-08-05,0.7514159626198891
2021-08-06,0.8539817110717949
2021-08-09,0.8303377077974288
2021-08-10,0.7277297683102253
2021-08-11,0.7355740012031904
2021-08-12,0.7571577262395836
2021-08-13,0.7575592322966631
2021-08-16,0.748404001822501
2021-08-17,0.7576178251880329
2021-08-18,0.7568716165347439
2021-08-19,0.7731009343696928
2021-08-20,0.8446075079906683
2021-08-23,0.8369336529141681
2021-08-24,0.8323123802224524
2021-08-25,0.8481360499288005
2021-08-26,0.8207685401975767
2021-08-27,0.8373745203135412
2021-08-30,0.7967315911076835
2021-08-31,0.7970551415366878
2021-09-01,0.8436454856788129
2021-09-02,0.853892309831164
2021-09-03,0.8529262796026569
2021-09-06,0.8435607819076669
2021-09-08,0.8389869304061583
2021-09-09,0.882658949669443
2021-09-10,0.9116494696799454
2021-09-13,0.9210320934877013
2021-09-14,0.893205824969822
2021-09-15,0.8983076859046528
2021-09-16,0.8729600321289344
2021-09-17,0.8471096895029151
2021-09-20,0.8202031979750508
2021-09-21,0.8076451648181239
2021-09-22,0.8054856400521337
2021-09-23,0.839368268449265
2021-09-24,0.8281951521630389
2021-09-27,0.8033479018153287
2021-09-28,0.8082208986790431
2021-09-29,0.7950370007428417
2021-09-30,0.7740593171381107
2021-10-01,0.7645926655252802
2021-10-04,0.7717314026381825
2021-10-05,0.7739956257146188
2021-10-06,0.7559108643197383
2021-10-07,0.7492925140755755
2021-10-08,0.679025358352987
2021-10-11,0.7483228143412236
2021-10-13,0.7460710757167375
2021-10-14,0.7329450789746843
2021-10-15,0.7763299402275559
2021-10-18,0.7639018975846387
2021-10-19,0.7208365190926791
2021-10-20,0.7196132059454987
2021-10-21,0.8077128580345054
2021-10-22,0.8314875688058017
2021-10-25,0.7966875219368136
2021-10-26,0.8250452320844687
2021-10-27,0.8175062259579351
2021-10-28,0.8351368642100552
2021-10-29,0.8134405437633943
2021-11-01,0.778121387910788
2021-11-03,0.750430131350172
2021-11-04,0.752418381095613
2021-11-05,0.7736866156892248
2021-11-08,0.7929251342584323
2021-11-09,0.7901506140695634
2021-11-10,0.8628900031955558
2021-11-11,0.8883542752525657
2021-11-12,0.8976107480842941
2021-11-16,0.8588660378466979
2021-11-17,0.8371160251185232
2021-11-18,0.7938167467728272
2021-11-19,0.7854470701481546
2021-11-22,0.7501568808708536
2021-11-23,0.7440257638845587
2021-11-24,0.7217774175736973
2021-11-25,0.710108016346293
2021-11-26,0.7872562564787849
2021-11-29,0.6880509453508197
2021-11-30,0.7060284630936748
2021-12-01,0.6523512020809024
2021-12-02,0.5813574674859165
2021-12-03,0.5825334303736412
2021-12-06,0.5200912104019725
2021-12-07,0.5040535513880303
2021-12-08,0.529883023225892
2021-12-09,0.5779409527661508
2021-12-10,0.7523647823356441
2021-12-13,0.7104196888275733
2021-12-14,0.7345189241286063
2021-12-15,0.675455826164858
2021-12-16,0.5720332812540887
2021-12-17,0.5273650207145604
2021-12-20,0.5843501089013391
2021-12-21,0.4923533497668709
2021-12-22,0.48138023415579523
2021-12-23,0.4667223137790437
2021-12-24,0.38531401003056404
2021-12-27,0.3479936609730768
2021-12-28,0.4222057554859018
2021-12-29,0.4561138432578792
2021-12-30,0.49962894755684295
2021-12-31,0.5291810687513787
2022-01-03,0.5023867410926616
2022-01-04,0.4264990337749242
2022-01-05,0.38224584216467633
2022-01-06,0.2552201323048663
2022-01-07,0.3774951031064053
2022-01-10,0.286043458803681
2022-01-11,0.26609397759458386
2022-01-12,0.26255675165231646
2022-01-13,0.2823418849024162
2022-01-14,0.1672578378135632
2022-01-17,0.21026624922896822
2022-01-18,0.4243753629783939
2022-01-19,0.4373866696554794
2022-01-20,0.4027890161927473
2022-01-21,0.42533898345554616
2022-01-24,0.438766132800399
2022-01-25,0.40421134778034945
2022-01-26,0.4071463821508008
2022-01-27,0.48415068498751535
2022-01-28,0.4332774477269656
2022-01-31,0.4661861511259322
2022-02-01,0.47466593774213317
2022-02-02,0.4842300571033863
2022-02-03,0.4877836987585764
2022-02-04,0.5483089612847599
2022-02-07,0.4862490781110291
2022-02-08,0.462352725517893
2022-02-09,0.5462136735323555
2022-02-10,0.5116096721802019
2022-02-11,0.5111260610139958
2022-02-14,0.5390688994807743
2022-02-15,0.5587578493711252
2022-02-16,0.5666894764559208
2022-02-17,0.5556664306904598
2022-02-18,0.4445228547702423
2022-02-21,0.431516741815992
2022-02-22,0.3969362386449006
2022-02-23,0.37053801459544083
2022-02-24,0.36347665832451864
2022-02-25,0.4825368503344951
2022-03-02,0.512992509532718
2022-03-03,0.5219856088454116
2022-03-04,0.575715150189857
2022-03-07,0.5788056912227664
2022-03-08,0.5756982004411995
2022-03-09,0.710192893669223
2022-03-10,0.8047651857275597
2022-03-11,0.5661272814251401
2022-03-14,0.5603786400112876
2022-03-15,0.5667662286985045
2022-03-16,0.5285385483935244
2022-03-17,0.5355194579591178
2022-03-18,0.4915083474326228
2022-03-21,0.46687670695202566
2022-03-22,0.4714595081498918
2022-03-23,0.485166322277954
2022-03-24,0.4405686484085794
2022-03-25,0.5679871274132404
2022-03-28,0.5435515927379103
2022-03-29,0.5280937475387286
2022-03-30,0.5060123656961906
2022-03-31,0.4846718798506639
2022-04-01,0.5577785940068745
2022-04-04,0.5775363909919979
2022-04-05,0.6825621449242536
2022-04-06,0.7143904214826355
2022-04-07,0.7720337289402104
2022-04-08,0.545011965154944
2022-04-11,0.4799436377241413
2022-04-12,0.3619455974005378
2022-04-13,0.518239071069543
2022-04-14,0.45133067947941297
2022-04-18,0.47285851270415824
2022-04-19,0.4423850949512586
2022-04-20,0.347966122843199
2022-04-22,0.1919014286854569
2022-04-25,0.20393545793242002
2022-04-26,0.21768123782492294
2022-04-27,0.23431214180486337
2022-04-28,0.2581488364097973
2022-04-29,0.2692892774542317
2022-05-02,0.21334332315971774
2022-05-03,0.21262535522182927
2022-05-04,0.19776468073780187
2022-05-05,0.2622464220699178
2022-05-06,0.47339769894711586
2022-05-09,0.4281461713149993
2022-05-10,0.4062110184789989
2022-05-11,0.33548735338810914
2022-05-12,0.3285340249041384
2022-05-13,0.4784016849599386
2022-05-16,0.46382854979334853
2022-05-17,0.579023377234736
2022-05-18,0.5706545419344811
2022-05-19,0.6179021964061017
2022-05-20,0.4122990519230407
2022-05-23,0.2768242898025106
2022-05-24,0.2700288373665842
2022-05-25,0.2894525296564402
2022-05-26,0.28692962585168497
2022-05-27,0.4156902523571179
2022-05-30,0.447445813616847
2022-05-31,0.5180796847016709
2022-06-01,0.5546922798562658
2022-06-02,0.6446197175303964
2022-06-03,0.5467049640549185
2022-06-06,0.44756420874235414
2022-06-07,0.41725202677128437
2022-06-08,0.3492861327899872
2022-06-09,0.5544154391135412
2022-06-10,0.7920867552181379
2022-06-13,0.8437947656796401
2022-06-14,0.8416423482662647
2022-06-15,0.8275541486995401
2022-06-17,0.8527547796464776
2022-06-20,0.7824379790264495
2022-06-21,0.7575412840208142
2022-06-22,0.7476865438425109
2022-06-23,0.6992893079546036
2022-06-24,0.7172323521794111
2022-06-27,0.6879232232178719
2022-06-28,0.6049304548899643
2022-06-29,0.6054337661416326
2022-06-30,0.5828958434824565
2022-07-01,0.5659104005408749
2022-07-04,0.6989373516903421
2022-07-05,0.6914360893105106
2022-07-06,0.6346934739515793
2022-07-07,0.6095183260727668
2022-07-08,0.5993387578288731
2022-07-11,0.6009991271892925
2022-07-12,0.6056669480478167
2022-07-13,0.6139860610838466
2022-07-14,0.6389154319625453
2022-07-15,0.5876568676913104
2022-07-18,0.5290513831266426
2022-07-19,0.46661992889325166
2022-07-20,0.39271715351716013
2022-07-21,0.5485058971125848
2022-07-22,0.34264840322220624
2022-07-25,0.3009097805342574
2022-07-26,0.30274109166641616
2022-07-27,0.3274300985305882
2022-07-28,0.3068259879605959
2022-07-29,0.215332366856139
2022-08-01,0.2583448112188789
2022-08-02,0.2684679273330047
2022-08-03,0.2449004325117981
2022-08-04,0.25106004928511677
2022-08-05,0.3002728466248229
2022-08-08,0.2718685915428609
2022-08-09,0.27181292396591816
2022-08-10,0.263160836632297
2022-08-11,0.25116171559250156
2022-08-12,0.17220419153202418
2022-08-15,0.1661418931404483
2022-08-16,0.16787252674339087
2022-08-17,0.18043986624851105
2022-08-18,0.1902152348096876
2022-08-19,0.18087142070281054
2022-08-22,0.19343693079273394
2022-08-23,0.19482134013332797
2022-08-24,0.1980463539251076
2022-08-25,0.18342043779919678
2022-08-26,0.20065229605188928
2022-08-29,0.18656554187985533
2022-08-30,0.211384349593888
2022-08-31,0.18863437986551757
2022-09-01,0.23317597091431264
2022-09-02,0.21398577820924608
2022-09-05,0.34425754419731147
2022-09-06,0.3511359347833052
2022-09-08,0.34665568900761357
2022-09-09,0.2552411032726637
2022-09-12,0.20977849704905266
2022-09-13,0.16110803609990418
2022-09-14,0.18334342505283382
2022-09-15,0.19948997793603188
2022-09-16,0.1502820380245272
2022-09-19,0.17764269319202042
2022-09-20,0.17482484293185108
2022-09-21,0.17963709513277043
2022-09-22,0.2407159739074357
2022-09-23,0.2669377649441799
2022-09-26,0.2306940419026745
2022-09-27,0.26685416725590805
2022-09-28,0.24778680679105788
2022-09-29,0.25635428212919653
2022-09-30,0.2027086147542599
2022-10-03,0.24333145676853468
2022-10-04,0.22865154146944927
2022-10-05,0.22043725796812924
2022-10-06,0.22408933716077073
2022-10-07,0.6132517692947704
2022-10-10,0.6181560202385599
2022-10-11,0.5017448565133924
2022-10-13,0.5066170601631638
2022-10-14,0.45580138874700177
2022-10-17,0.2656735395080294
2022-10-18,0.2620864655953151
2022-10-19,0.23015454042414768
2022-10-20,0.23769760233490045
2022-10-21,0.20823288661503225
2022-10-24,0.2367137012122931
2022-10-25,0.22543995075495865
2022-10-26,0.21558806813462938
2022-10-27,0.45173692271629073
2022-10-28,0.5593122072635793
2022-10-31,0.5661068674501671
2022-11-01,0.5289973156701399
2022-11-03,0.5460402226456047
2022-11-04,0.4876797385519386
2022-11-07,0.5297378502858406
2022-11-08,0.5542264749748212
2022-11-09,0.5556207151762965
2022-11-10,0.5825571625277326
2022-11-11,0.7188604907136669
2022-11-14,0.5965848795650648
2022-11-16,0.582634198991413
2022-11-17,0.6107855602870063
2022-11-18,0.6202599572389583
2022-11-21,0.6329910864512798
2022-11-22,0.6290807955913307
2022-11-23,0.6139203736477102
2022-11-24,0.6022151148096455
2022-11-25,0.640785779210979
2022-11-28,0.7006802349413422
2022-11-29,0.6715889466429527
2022-11-30,0.6981874937377508
2022-12-01,0.6979097675012405
2022-12-02,0.6210563279892096
2022-12-05,0.5844975275364612
2022-12-06,0.6268506653696998
2022-12-07,0.6191419758523357
2022-12-08,0.6823916926088284
2022-12-09,0.8700855005433807
2022-12-12,0.8606697579160474
2022-12-13,0.8493129348257257
2022-12-14,0.8664023010249597
2022-12-15,0.8428105065256304
2022-12-16,0.7686790905032308
2022-12-19,0.7782702389204923
2022-12-20,0.7428272398355558
2022-12-21,0.7005646081170596
2022-12-22,0.622484637429372
2022-12-23,0.6067935642991942
2022-12-26,0.6002371720686195
2022-12-27,0.6217738593545606
2022-12-28,0.5951836191889243
2022-12-29,0.6432151058751294
2022-12-30,0.6331440514295534
2023-01-02,0.7372906886137605
2023-01-03,0.7119832911876964
2023-01-04,0.706639623028501
2023-01-05,0.7616502350622467
2023-01-06,0.7028452088623257
2023-01-09,0.6293652799940149
2023-01-10,0.5828884785784565
2023-01-11,0.5378075789332786
2023-01-12,0.47797941075645933
2023-01-13,0.3403489878902811
2023-01-16,0.4061908196559125
2023-01-17,0.4955240264221469
2023-01-18,0.4205111526106808
2023-01-19,0.32760414529300924
2023-01-20,0.3100711093850387
2023-01-23,0.28116230840560025
2023-01-24,0.2865191284138242
2023-01-25,0.2885762319085609
2023-01-26,0.28598392796951055
2023-01-27,0.279066739595753
2023-01-30,0.25793684742250594
2023-01-31,0.2519311444796285
2023-02-01,0.25418485776101984
2023-02-02,0.33158648832380067
2023-02-03,0.3111488046147567
2023-02-06,0.34939387541323486
2023-02-07,0.3402499152192167
2023-02-08,0.40452138479577265
2023-02-09,0.5029593117795392
2023-02-10,0.4226671443214344
2023-02-13,0.4150179401473294
2023-02-14,0.3966234361644335
2023-02-15,0.33238628812903626
2023-02-16,0.32198201917885605
2023-02-17,0.3530901788158136
2023-02-22,0.3899155087365405
2023-02-23,0.4170685639099715
2023-02-24,0.3678085203453937
2023-02-27,0.30506573384130065
2023-02-28,0.2408770422229466
2023-03-01,0.2394849144792136
2023-03-02,0.19280881018071927
2023-03-03,0.16294407441862585
2023-03-06,0.1915645382256329
2023-03-07,0.1875487211937179
2023-03-08,0.17464696871616647
2023-03-09,0.20698786731766883
2023-03-10,0.24346330785363907
2023-03-13,0.2213801333086563
2023-03-14,0.2560997978734187
2023-03-15,0.2534050872334117
2023-03-16,0.34181065049937687
2023-03-17,0.31255999643727816
2023-03-20,0.31293975579197564
2023-03-21,0.3049713801576883
2023-03-22,0.2949773445294182
2023-03-23,0.3363821623086007
2023-03-24,0.4777465848761402
2023-03-27,0.4934058925898808
2023-03-28,0.4826380649005731
2023-03-29,0.5069951605210096
2023-03-30,0.44687038193858364
2023-03-31,0.4027517736416524
2023-04-03,0.4364983317604664
2023-04-04,0.4551810589391299
2023-04-05,0.3878505528482196
2023-04-06,0.47858082260977286
2023-04-10,0.552053832410815
2023-04-11,0.48294863512440844
2023-04-12,0.4131758792879745
2023-04-13,0.4254332277799799
2023-04-14,0.4372835465796057
2023-04-17,0.5532770674496461
2023-04-18,0.38512104504674055
2023-04-19,0.49929816406990396
2023-04-20,0.27668336737301297
2023-04-24,0.2492858626610852
2023-04-25,0.2316048498190356
2023-04-26,0.21766658913148274
2023-04-27,0.20761915444394308
2023-04-28,0.22234668408532757
2023-05-02,0.2357406718838016
2023-05-03,0.22563273076427093
2023-05-04,0.5049219311071332
2023-05-05,0.4423367955644838
2023-05-08,0.44432951802933285
2023-05-09,0.35880285797632205
2023-05-10,0.38227984135003895
2023-05-11,0.38091598051172015
2023-05-12,0.2074548250600296
2023-05-15,0.23628611058685622
2023-05-16,0.2306801848167812
2023-05-17,0.2439215056840992
2023-05-18,0.23012838506632127
2023-05-19,0.2296744557286195
2023-05-22,0.21815381404904377
2023-05-23,0.2332062880582674
2023-05-24,0.23718729317730328
2023-05-25,0.24046691844720228
2023-05-26,0.2396287998334139
2023-05-29,0.33126545015726105
2023-05-30,0.28549586672715005
2023-05-31,0.2727587115002172
2023-06-01,0.269313882198559
2023-06-02,0.16098390885696828
2023-06-05,0.22176964401981303
2023-06-06,0.23134689668124536
2023-06-07,0.3207226220342406
2023-06-09,0.4018001156656055
2023-06-12,0.40560503633084216
2023-06-13,0.33889141403205303
2023-06-14,0.3277503402134616
2023-06-15,0.3650474974333254
2023-06-16,0.23867941398630285
2023-06-19,0.2593119552494308
2023-06-20,0.26946075539900005
2023-06-21,0.27713028160755165
2023-06-22,0.3582371639396998
2023-06-23,0.33596707071853427
2023-06-26,0.2860995455926214
2023-06-27,0.27644830496855594
2023-06-28,0.2645064338880564
2023-06-29,0.20289039705596237
2023-06-30,0.25838383016083366
2023-07-03,0.3420601915357382
2023-07-04,0.3637367095930299
2023-07-05,0.36141953897935963
2023-07-06,0.46988404977647275
2023-07-07,0.508195412175558
2023-07-10,0.45545123992295455
2023-07-11,0.3702352367698173
2023-07-12,0.46781205717850755
2023-07-13,0.4611627436593624
2023-07-14,0.3136522397282934
2023-07-17,0.303837938671845
2023-07-18,0.20243695928923477
2023-07-19,0.21089812075423264
2023-07-20,0.158393656463541
2023-07-21,0.09666320273630237
2023-07-24,0.1067051604212103
2023-07-25,0.12555240472351611
2023-07-26,0.13055988606437266
2023-07-27,0.14728323921414638
2023-07-28,0.1464137181393379
2023-07-31,0.170830569121458
2023-08-01,0.17416350236136013
2023-08-02,0.18423340458283305
2023-08-03,0.23430615786777303
2023-08-04,0.29716049966520935
2023-08-07,0.33414575543548597
2023-08-08,0.33753536177512206
2023-08-09,0.3387444566682849
2023-08-10,0.2844963005220837
2023-08-11,0.3324201621882467
2023-08-14,0.2616914032333395
2023-08-15,0.28692188060618384
2023-08-16,0.26870246707831125
2023-08-17,0.2835104194611605
2023-08-18,0.21613531963740043
2023-08-21,0.3641025786438955
2023-08-22,0.37459613153654003
2023-08-23,0.36928070437073135
2023-08-24,0.36748016080589396
2023-08-25,0.3951899736072805
2023-08-28,0.1852376900642378
2023-08-29,0.19147170979226125
2023-08-30,0.18977903700274734
2023-08-31,0.1960335099297769
2023-09-01,0.2580584885302489
2023-09-04,0.30383937482047235
2023-09-05,0.36632441673154287
2023-09-06,0.33685027749099244
2023-09-08,0.3091447449995018
2023-09-11,0.26953238353357933
2023-09-12,0.2600354595213151
2023-09-13,0.24709376548014123
2023-09-14,0.2509303318618265
2023-09-15,0.20137309940312675
2023-09-18,0.19780082554065648
2023-09-19,0.21126848012473554
2023-09-20,0.2210184985606754
2023-09-21,0.34604056249093174
2023-09-22,0.3491788479786855
2023-09-25,0.35963575495349953
2023-09-26,0.36326512611990625
2023-09-27,0.38469888551685444
2023-09-28,0.3838830283658733
2023-09-29,0.3973007361264213
2023-10-02,0.4092052301509669
2023-10-03,0.39451872548096656
2023-10-04,0.5036128921996841
2023-10-05,0.5151364143111749
2023-10-06,0.5472877728665472
2023-10-09,0.4368564024153806
2023-10-10,0.4444442540145719
2023-10-11,0.3349459530538659
2023-10-13,0.362217942599408
2023-10-16,0.2363371681441473
2023-10-17,0.375038163960303
2023-10-18,0.40973166749992673
2023-10-19,0.38493471114878086
2023-10-20,0.4223905068265512
2023-10-23,0.472162622493387
2023-10-24,0.4406459115158768
2023-10-25,0.4819527789621325
2023-10-26,0.44697832961276407
2023-10-27,0.3051630576797655
2023-10-30,0.28795325740317823
2023-10-31,0.33629730105228905
2023-11-01,0.32742461639011367
2023-11-03,0.5891644970368677
2023-11-06,0.5203130296945152
2023-11-07,0.5717283243180121
2023-11-08,0.5163839094650968
2023-11-09,0.4731337537965389
2023-11-10,0.4361519334627505
2023-11-13,0.5205797564997251
2023-11-14,0.4996140190748099
2023-11-16,0.6083793102382781
2023-11-17,0.652143999803101
2023-11-20,0.5923314372646539
2023-11-21,0.598710068852469
2023-11-22,0.5775364251788402
2023-11-23,0.5500099146663148
2023-11-24,0.43377200924555426
2023-11-27,0.3249488222532615
2023-11-28,0.40581542577880125
2023-11-29,0.4235068074297436
2023-11-30,0.4241638660998711
2023-12-01,0.3529053748779238
2023-12-04,0.23157717426107505
2023-12-05,0.231393367295945
2023-12-06,0.1342371710055927
2023-12-07,0.19966452278256766
2023-12-08,0.5401822726520031
2023-12-11,0.5456855426544688
2023-12-12,0.7445786680472168
2023-12-13,0.776619784602224
2023-12-14,0.8577146084359588
2023-12-15,0.7661745952748098
2023-12-18,0.6751554143176617
2023-12-19,0.6995405440537398
2023-12-20,0.655233941602883
2023-12-21,0.5363729338964068
2023-12-22,0.570141531550012
2023-12-26,0.6211219758923843
2023-12-27,0.636289800815743
2023-12-28,0.5846585814806187
2023-12-29,0.5996862855307802
2024-01-02,0.555682754595621
2024-01-03,0.3983938755137234
2024-01-04,0.1825140089068638
2024-01-05,0.26203094273590627
2024-01-08,0.41521788283634736
2024-01-09,0.42176030106391094
2024-01-10,0.41932846609809804
2024-01-11,0.2934160943250141
2024-01-12,0.4165666707982594
2024-01-15,0.4288109737107722
2024-01-16,0.3821462887761889
2024-01-17,0.38404824135044346
2024-01-18,0.2873754361272498
2024-01-19,0.23675258328923304
2024-01-22,0.21149711256679682
2024-01-23,0.25023747124017093
2024-01-24,0.26923774130157296
2024-01-25,0.27453148725586995
2024-01-26,0.11379614795816659
2024-01-29,0.11356769033754135
2024-01-30,0.11815819312432133
2024-01-31,0.10047772288395435
2024-02-01,0.12776601973487997
2024-02-02,0.27485081232068037
2024-02-05,0.26132649230872945
2024-02-06,0.21848685021754688
2024-02-07,0.21538849950822092
2024-02-08,0.28159629704467726
2024-02-09,0.2674528566103232
2024-02-14,0.27598372676518973
2024-02-15,0.2911750997309695
2024-02-16,0.5123743212349762
2024-02-19,0.5062681072521658
2024-02-20,0.5026906806389553
2024-02-21,0.5222930461646536
2024-02-22,0.5624735755616256
2024-02-23,0.4128716635809889
2024-02-26,0.4140888652222102
2024-02-27,0.4119511438296239
2024-02-28,0.4517341105356527
2024-02-29,0.4708675392550514
