,ISUS11,GOVE11,REVE11,BOVA11
2023-02-01,0.10093974837167602,-0.043504685149198065,0.01583957503575992,-0.00755183921670432
2023-02-02,0.08484279372134054,-0.060615917109092726,0.013313623414676247,-0.011901541386184291
2023-02-03,0.0717071857075689,-0.18070903091185017,0.011252369526779214,-0.010058910143723513
2023-02-06,0.058078128104593445,-0.08783469034358177,0.009113682992965742,-0.00814705898934902
2023-02-07,0.047670360537901295,-0.0720944612552397,0.007480484793180775,-0.006687082590650864
2023-02-08,0.04378424175851613,-0.057574788442488464,0.0062034950389732455,-0.005545534122885088
2023-02-09,0.037958714803804285,-0.0878743062592865,0.005186462379314476,-0.004636370936198673
2023-02-10,0.03194308250331419,-0.10660366895918647,0.004364520678296875,-0.0039016067877018696
2023-02-12,0.026418600231949595,-0.09517739925185555,0.0036096869170982302,-0.003226832913694613
2023-02-13,0.034294608162691365,-0.06746749880942751,0.0030114233297896136,-0.0406514976684865
2023-02-14,0.027584281067466156,-0.05502605358033864,0.0025297928201782342,-0.034149920376161144
2023-02-15,0.02330311431256397,-0.10389497533286894,0.002137161056745722,-0.02884974585142383
2023-02-16,0.03211200989736687,-0.09201849350001473,0.0018137948460045775,-0.024484593787954454
2023-02-17,0.027357182537747403,-0.08149001950058077,0.0015452261271332458,-0.020859158419560375
2023-02-18,0.023380451986737088,-0.06964436069769626,0.0013206069456984863,-0.01782700214977734
2023-02-22,0.018658205379035314,-0.05557800106372444,0.001053878497806646,-0.014226408779083195
2023-02-23,0.025076892173429618,-0.14818884992231193,0.000855415749250796,-0.01154734075155244
2023-02-24,0.020617037409452317,-0.12183387962840121,0.000703282463431606,-0.009493678666716946
2023-02-25,0.017119622302912366,-0.1011663296483355,0.0005839796430058816,-0.00788319824093137
2023-02-27,0.01398847622127013,-0.1606162485333069,0.0004771708864455437,-0.01275366234667539
2023-02-28,0.011559819180452593,-0.14221387417231926,0.00039432523444543686,-0.010539391731026426
2023-03-01,0.041238004140121576,-0.12644064246697667,-0.07535872084332625,-0.008786962280207106
2023-03-02,0.03820676783043682,-0.10616352074049948,-0.024060891520686037,-0.007377808543834262
2023-03-03,0.061371769673116396,-0.08894397650805419,-0.020318004881277968,-0.006230124510468875
2023-03-05,0.05091988974923706,-0.07379642955990504,-0.016857760074210994,-0.005169107146278998
2023-03-06,0.04258839318957134,-0.061721880655305844,-0.014099498602050925,-0.004323339439046046
2023-03-07,0.03585033467566162,-0.06200796062400002,-0.011868767656778469,-0.003639328798256733
2023-03-08,0.030336916232775023,-0.05247176418948687,-0.010043471377532209,-0.003079636881917135
2023-03-09,0.02578226784820408,-0.044593889122441124,-0.008535589682037376,-0.002617274028630979
2023-03-10,0.027049512187626735,-0.07406606372823608,-0.007280066419612674,-0.013783906525582049
2023-03-13,0.05065016613720576,-0.08680579190935754,-0.005952868929432595,-0.006674098629344854
2023-03-14,0.041879915480953205,-0.07631679466294113,-0.004922109178447466,-0.005518455472610776
2023-03-15,0.034931919195540034,-0.06348723393738667,0.05744949723342141,-0.004602928120547339
2023-03-16,0.029340443360635262,-0.007467977948125416,0.04825368197603591,-0.003866147492727436
2023-03-17,0.020997391957921874,-0.07401965660535718,0.04075928692770189,-0.003265686855547149
2023-03-20,0.016996300170655114,-0.10973249807000952,0.032992529584309524,0.0007284704103457048
2023-03-21,0.012047891195576145,-0.155212482791514,0.02706775988574255,0.0005976523291649432
2023-03-22,0.00998762205484243,-0.1347052061272709,0.02243899378086087,0.0004954498249525637
2023-03-23,0.008365876625494695,-0.1512042855614147,0.0187548787582089,-0.07572042922671268
2023-03-24,0.005034860170734588,-0.14596340389429638,0.015778999742686876,-0.06370569752478328
2023-03-25,0.004258650561079344,-0.12346065447946758,0.013346397681121735,-0.05388437718386258
2023-03-27,0.0035387762119554107,-0.1025910956811763,0.011090347506060735,-0.048339980252051884
2023-03-28,0.015019208076557095,-0.09614529620721343,0.0092870461971455,-0.07772076388824807
2023-03-29,-0.09667771796539955,-0.15002240120656038,-0.09208456086648047,-0.06548880036072557
2023-03-30,-0.04673717840569205,-0.16232481477202435,-0.07798580815574993,-0.055462033735351315
2023-03-31,-0.039746781456575446,-0.13361265161576102,-0.06632160903199724,-0.09097029572533943
2023-04-02,-0.03319544579177212,-0.11158970289585993,-0.05539002899769522,-0.07597595100149696
2023-04-03,-0.02791089939619774,-0.13264531635131513,-0.046572217665181576,-0.06388096542625239
2023-04-04,-0.023595975456170166,-0.11213883094816857,-0.002123936418025428,-0.0540051995787584
2023-04-05,-0.012594179342659217,-0.17777210736583482,-0.0018036380654288923,-0.08040004039100081
2023-04-06,-0.07723572008195899,-0.15152386476520519,-0.0015373289677497906,-0.09425238309995522
2023-04-07,-0.06603564279738265,-0.12955114289471406,-0.0013143983958286063,-0.08058469185742126
2023-04-10,-0.04330243978076468,-0.14478681241178004,-0.001077555454199741,-0.06606404459374637
2023-04-11,-0.025565558008988798,-0.13155782982164232,0.006494706805363164,-0.054734756610122046
2023-04-12,-0.021358211026190916,-0.10990723889110557,0.005425867037731493,-0.04572700825599637
2023-04-13,-0.01698332264116282,-0.10517912447388604,0.00456322446890351,-0.03845700632036782
2023-04-14,-0.014360661492734085,-0.19304461379213278,0.04318635566643103,-0.03251825696652516
2023-04-15,-0.012197045573417095,-0.1639599926031726,0.036679783064294855,-0.027618968832979766
2023-04-16,-0.010397578409286337,-0.13977047710578372,0.03126830330763223,-0.023544258508832454
2023-04-17,-0.008890839364318238,-0.11951598832972275,0.026737135413631385,-0.020132401229795583
2023-04-18,-0.0076220647733317975,-0.10246036028430343,0.022921590372437118,-0.01725939024745539
2023-04-19,-0.006548582215181033,-0.04014741565888547,0.019693340783693218,-0.014828598205411136
2023-04-20,0.004467821103536264,-0.03455677518754289,0.016950987728226004,-0.012763674227120101
2023-04-21,0.0038517044790033453,-0.02979136422101155,0.014613430986451514,-0.011003551854443452
2023-04-24,0.003185810498818228,0.09115934225708162,0.05673441351076996,-0.009101225499846112
2023-04-25,0.007877427188556304,-0.01463487902827918,0.047334282115749395,-0.007593274500440352
2023-04-26,0.002467960470682855,-0.021009348341441494,0.03392009108384743,-0.006454862469935105
2023-04-27,0.0020850102014151823,-0.07269407498166558,0.028656753940303446,-0.005453269717412816
2023-04-28,0.010865326969972146,-0.14450070124501693,0.02432161866440059,-0.004628310199310509
2023-04-29,0.009256755217329682,-0.12310790313575232,0.020720892347537913,-0.003943105872772236
2023-05-01,0.007743981580295465,-0.10298914812906526,0.017334606446783387,-0.0032987087301106868
2023-05-02,0.006520014520320464,-0.0856872978448773,0.014594803017694698,-0.0027773347076852097
2023-05-03,0.005518157960578482,-0.07831641138039729,0.012352185444398126,-0.0023505732354796626
2023-05-04,0.017649596422328346,-0.06656686531063885,0.01049902887883207,-0.0019979246905091467
2023-05-05,0.016274065657210304,-0.13724441938972312,0.008955653430403165,-0.0017042262969978457
2023-05-06,0.013923016109738043,-0.11741726390836729,0.00766186579378151,-0.0014580235011665585
2023-05-08,-0.055695670433465835,-0.14586957890185084,0.0064351679492595385,-0.0012245876339401951
2023-05-09,-0.04704377562297907,-0.21576576652632706,0.00543551401293929,-0.013404711312143486
2023-05-10,-0.047532244640235394,-0.18309417303716008,0.00461245988765128,-0.011374948732654065
2023-05-11,-0.05317311756922672,-0.16081518114100463,0.003929049902052527,-0.009689567452616926
2023-05-12,-0.04543941525912962,-0.13742560394967882,0.0033575938036879654,-0.008280279571488181
2023-05-15,-0.022578710306586352,-0.11489869692450394,0.0027511076286063055,-0.00678460279236062
2023-05-16,-0.07169763339457594,-0.13056297205581435,0.0022783674478208853,-0.005618761689937937
2023-05-17,-0.0598783587865839,-0.10903981226236986,0.001902781124413142,-0.004692515114897346
2023-05-18,-0.0503449555409227,-0.09546849749724386,0.001599833947588925,-0.003945406481106604
2023-05-19,-0.03335803360791565,-0.08914041303887597,0.0013524818874189968,-0.0033354029099358145
2023-05-20,-0.028327098498637304,-0.07569658601705662,0.0011485055771827523,-0.0028323697935232384
2023-05-22,-0.02362553844961017,-0.06313292565195923,0.000957883585381261,-0.0023622702291100075
2023-05-23,-0.02326717913569848,-0.05302373846126041,0.0008045020594735291,-0.00198401068079226
2023-05-24,-0.03227575161265453,-0.044785990414304075,0.0006795149223624337,-0.001675775528290181
2023-05-25,-0.044581481076828106,-0.038003784037391075,0.0005766119744311514,-0.0014220029675160323
2023-05-26,-0.037975487139595226,-0.03237245997908379,0.0004911707751882689,-0.0012112934362209715
2023-05-27,-0.03245180656491453,-0.027663761241822536,0.0004197280979742745,-0.001035106149951355
2023-05-29,-0.027226325956629008,-0.023209265075878036,0.12485380602594248,-0.0008684304641688634
2023-05-30,-0.022976449710173104,-0.04626135606487218,0.1053648296082458,-0.0007328733564177413
2023-05-31,-0.01948303698199452,-0.03922763187604455,0.08934482471197844,-0.000621444952824164
2023-06-01,-0.01766838521737639,-0.026987812680482476,0.0760606909300797,-0.0005290461158684163
2023-06-02,-0.015090956789731387,-0.023050884956367416,0.06120516637005684,-0.00045186993469519937
2023-06-05,-0.01235839586010068,-0.018876998005207243,0.05012257905338202,-0.0003700486064635081
2023-06-06,-0.0005622688034564263,-0.015626680351746285,0.04149227123170084,-0.0003063321448791407
2023-06-07,-0.0503668692894684,-0.07899843052977058,0.03464076113951056,-0.01356018157487481
2023-06-08,-0.04233642964078703,-0.066403005448575,0.02911767531663625,-0.011398160760431162
2023-06-09,-0.03578289194350178,-0.0665587279333461,0.02461035657332286,-0.009658420534632403
2023-06-10,-0.030380749251454602,-0.056510357715958505,0.020894931388539973,-0.008200288922736287
2023-06-12,-0.0253340518260996,-0.06850029231849104,0.017423970367509024,-0.006838098127143617
2023-06-13,-0.02127453094268907,-0.138246864067878,0.014631958569934708,-0.005742363329547927
2023-06-14,-0.01735514493935099,-0.13458984485995765,0.012357372997662215,-0.0048496942642476245
2023-06-15,-0.01472560915286843,-0.11722711322268162,0.010485066276063543,-0.0041149009412357555
2023-06-16,-0.016442052018324143,-0.1297884455593553,-0.12221781974304624,-0.014663571323153789
2023-06-17,-0.014049602271985706,-0.11090319125471719,-0.10443415189450656,-0.012529904707004097
2023-06-18,-0.012037583143761387,-0.09502093794491774,-0.08947831847062321,-0.010735518826373965
2023-06-19,-0.010337098451142893,-0.08159784059025267,-0.07683819718852065,-0.015065788729989246
2023-06-20,-0.05032391546059715,-0.07585947885535416,-0.06611042855213761,-0.01296237790394637
2023-06-21,-0.042072522420090915,-0.10953233692622959,-0.05697330233467165,-0.011170846891657685
2023-06-22,-0.0864732338027084,-0.0945253368555953,-0.04916740339967011,-0.019953481247117627
2023-06-23,-0.07731126349292919,-0.08167162073523872,-0.04248153623751563,-0.017240172920535063
2023-06-26,-0.05910130730766531,-0.09705991651315797,-0.03522195006411938,-0.022598655327469384
2023-06-27,-0.038300594031889706,-0.06725114251653123,-0.029442435274573187,-0.01889047726091713
2023-06-28,-0.03222631627918195,-0.05658545627437483,-0.02477301606334708,-0.015894544464979787
2023-06-29,-0.02949318633410336,-0.07415159675559543,-0.020955408612917458,-0.0134451401931895
2023-06-30,-0.022429113003172792,-0.0741105601535778,-0.017803807320083152,-0.01968635611158744
2023-07-03,0.008251206357177085,-0.07598770240012784,-0.014498720876567318,-0.016031794616011286
2023-07-04,0.006800947961817923,-0.06263186101410033,-0.011950379365883702,-0.013213995166077444
2023-07-05,0.005658502557020774,-0.05211075686638883,-0.009942915690409984,-0.010994265190013694
2023-07-06,0.004743237515581011,-0.051592187072418694,-0.008334645118874435,-0.009215938418339373
2023-07-07,0.0040000234866741325,-0.0460172939472246,-0.007028696353298239,-0.007771900522376516
2023-07-09,0.0033147004742730894,-0.04221459297529926,-0.005824471584583276,-0.006440342771323184
2023-07-10,0.0027696217465852176,-0.1444618202751745,-0.004866678992033856,-0.005381274577707146
2023-07-11,0.0023295760015994596,-0.12150929637787132,-0.004093446551431995,-0.004526281659111069
2023-07-12,0.00454883951840837,-0.10686076228783176,-0.0034616632019204845,0.02965934016397754
2023-07-13,0.11194448550640419,-0.09076840220984819,-0.0029403649300256637,0.025192885205434955
2023-07-14,0.0857514088774259,-0.08324054130501098,-0.002506737853879108,0.02147759223626149
2023-07-17,0.0657672635663153,-0.06803317821819467,-0.0020487774404824278,0.01755381257016562
2023-07-18,0.06478874283602479,-0.058824848832524375,0.013971938284568369,0.014508988784661178
2023-07-19,0.05684602641403158,-0.049051394942818925,0.011650570745438576,0.012098392995849964
2023-07-20,0.04773565410207407,-0.035169081537964636,0.009783403524907109,0.0011229942052208629
2023-07-21,0.04031404049427419,-0.02970123284026258,0.008262346736289793,0.0009483987328905606
2023-07-24,0.03262569012738188,-0.028753685391800204,0.006686622353853669,0.0007675282059828205
2023-07-25,0.03338750279789752,-0.023586575200453094,0.00548501935794207,0.0006296014407268033
2023-07-26,0.01266536069084036,-0.019550817165803522,0.00454651044955261,0.0005218740978868248
2023-07-27,0.010998691160243667,-0.003740913624703723,0.1522924617252328,0.0004361501340996061
2023-07-28,0.023138564234982152,-0.014770902463489465,0.12811819485563192,0.00036691749042510203
2023-07-31,0.01865113037507652,-0.014564697081449208,0.10327128042193721,0.0002957584524828987
2023-08-01,0.026207366375462973,-0.011911177238792854,0.0844564440924423,0.00024187467323861253
2023-08-02,0.021671883430366457,-0.04879796847957856,0.16162439408257367,0.00020001550892549712
2023-08-03,0.018078051406868485,-0.09222188312821468,0.13482234316260028,0.00016684708849345066
2023-08-04,0.024806060891588808,-0.07746562777302098,0.11324966587811076,0.0001401501901048434
2023-08-07,0.0194123349313938,-0.06234522471839022,0.09114462854598356,0.00011279447863010356
2023-08-08,0.03966185755494196,-0.06306473812259888,0.07445162443394615,9.213633644855417e-05
2023-08-09,0.04321882228680588,-0.09800556285433386,0.061510828302371645,7.612167517882288e-05
2023-08-10,0.03602586841690271,-0.08169439435633591,0.051273516708308,6.345266503256114e-05
2023-08-11,0.039818530181576405,-0.06858279865013141,0.04304433982522463,5.326878770605474e-05
2023-08-13,0.03285966501324407,-0.05659696073756146,0.035521717675745856,4.3959295124671904e-05
2023-08-14,0.036539849422573406,-0.09465504099381054,0.029582900579352468,-0.007166646590249433
2023-08-15,0.0306529767014129,-0.09777573268722127,0.024816850002094003,0.04148024463726168
2023-08-16,0.03872249742875382,-0.08250665300013371,0.02094134378137717,0.03500251091541546
2023-08-17,0.03675409498160141,-0.0699573126047127,0.017756145474404163,0.029678595713434397
2023-08-18,0.02426692451235097,-0.05955242527481884,0.015115239381880329,0.025264440380558542
2023-08-21,0.019802694616399014,-0.048596948936934316,0.012334586089835977,0.020616703911358208
2023-08-22,0.01012301180180028,-0.04011904650416156,0.010182775745652212,0.017020050045851446
2023-08-23,0.008433072054607534,-0.08628824614385384,0.042781063347139006,0.014178715901937984
2023-08-24,0.008067164486179819,-0.07240379258506371,0.035897255716505885,0.01189724963901801
2023-08-25,-0.015284131175736178,-0.05526718536970793,0.030297272965965027,0.010041275096464195
2023-08-28,0.003612278330317876,0.011578762366238834,0.024503391166615023,0.008121037552675169
2023-08-29,0.0029616833426208923,-0.01162123822169036,0.06676975514367312,0.006658385496679112
2023-08-30,0.002453983387735153,-0.06071339491990941,0.06530717075416248,0.005516986628127431
2023-08-31,-0.025188417209872385,-0.0449210362487551,0.054563003303465446,0.004609346204092073
2023-09-01,0.010462750253977908,-0.0923122067270137,0.05796072541026035,0.003876720163937708
2023-09-02,0.008847406354641693,-0.07806012612191164,0.049012169636698896,0.0032781933794653766
2023-09-04,0.003349908853457575,-0.0648491369683407,0.04071729139819636,0.0027233880091564956
2023-09-05,0.013470319021370341,-0.054293998945845516,0.0340899614027342,0.006141372099686026
2023-09-06,0.01184922303046295,-0.045741780579163976,0.028720218895487242,-0.0013454805485982042
2023-09-07,0.015303996269461613,-0.038733387788465835,0.024319809193332088,-0.0011393308085263108
2023-09-08,0.013013608103220622,-0.03293656900550841,0.020680119128012552,-0.010570191666773577
2023-09-11,0.010607409038498723,-0.02684664060843387,0.016856392233098105,-0.008615777095442865
2023-09-12,0.008749151986267786,-0.022143516682669583,0.013903408179344807,-0.00710642372838138
2023-09-13,0.011527533235371404,-0.023752410219374766,0.011574266306381155,-0.00591593368023726
2023-09-14,0.005935304205387238,-0.10825170544786632,0.009706425010841879,-0.004961227356992678
2023-09-15,0.0050071085919115845,-0.09132270658429205,-0.11743931207412124,-0.004185363254519843
2023-09-17,0.004150620132991088,-0.07570154662918752,-0.09735078921333652,-0.0034694380337892843
2023-09-18,0.003468996859314463,-0.07643507727850421,-0.08136364475962846,-0.0038947302661360987
2023-09-19,0.0680195764152137,-0.06430456301368642,-0.06845094958699194,-0.003276622942467987
2023-09-20,0.056100628864538885,-0.05438926652423717,-0.057896310408510725,-0.00578647227383186
2023-09-21,0.06134056600775796,-0.06947730343337578,-0.049184674530669346,-0.0049157839845235685
2023-09-22,0.05230069406880061,-0.05923830554701189,-0.04193623865773797,-0.010727775651128188
2023-09-24,0.04378611946497699,-0.049594284928076764,-0.03510900167718578,-0.008981289342658665
2023-09-25,0.03688778724040167,-0.04743882927145745,-0.02957771549330456,-0.0075663222606761294
2023-09-26,0.031235082459623812,-0.04016927701369638,-0.02504521012279079,-0.012885449100717091
2023-09-27,0.030427086637079406,-0.12773657749072864,-0.021296455410767315,-0.010956761427663967
2023-09-28,0.03365819598157674,-0.10899614968259361,-0.018172020006009273,-0.009349278273036634
2023-09-29,0.04462737912007884,-0.09327651231175389,-0.015551215825109578,-0.008000907119017082
2023-09-30,0.03828482687482142,-0.08001982629842452,-0.013341039005569358,-0.0068637986351136205
2023-10-01,0.03291178625339824,-0.06878953450093374,-0.011468706012049726,-0.005900506597661864
2023-10-02,0.025639482609459828,-0.13364801402943935,-0.12675288554406597,-0.005081331138359258
2023-10-03,-0.0040554639129289265,-0.11526593570430829,-0.10931916992226738,-0.0043824398928771335
2023-10-04,-0.0035021486197312295,-0.09953939827745338,-0.09440399132461522,-0.0037845129808614596
2023-10-05,-0.002069813772654807,-0.08697194854384704,-0.0816131713627223,-0.0032717483879408657
2023-10-06,0.002644545879717356,-0.04607249797791107,-0.07062177963373807,-0.0028311201465666272
2023-10-07,0.0022902392460212515,-0.039899872352573494,-0.029625883530838462,-0.0024518169715253037
2023-10-08,0.0019847840981744606,-0.03457832289886619,-0.025674602611290332,-0.0021248117833854168
2023-10-09,0.00790755619031008,-0.08500102265161207,-0.022263695797457374,-0.0018425275704693116
2023-10-10,0.008265274987442143,-0.07374680447945303,-0.019315960793725467,-0.0015985751259055578
2023-10-11,0.01128693854668925,-0.06401139018884561,-0.016766034975577767,0.0017654469267245946
2023-10-13,0.009612531624130647,-0.05451535949713587,-0.014278809151600758,0.0015035445035573697
2023-10-16,0.027192809074417353,-0.04450759691338548,-0.05730333970649962,-0.009214773009880045
2023-10-17,0.022457165101130112,-0.03675657227626318,-0.04732392880460731,-0.007610014775817999
2023-10-18,0.018713579007159743,-0.030629289860349015,-0.039435079032733994,-0.006341433217933488
2023-10-19,-0.054530180959096626,-0.025706780202293545,-0.03309736900779116,-0.005322285650245293
2023-10-20,0.05050146670818642,-0.02170062406472614,-0.027939460201457413,-0.004492858271326995
2023-10-23,0.040851852691007086,-0.017554157440964186,-0.022600902247284095,-0.003634381261090593
2023-10-24,0.03349916760843067,-0.014394687721692728,-0.018533098564956732,-0.0029802503191003267
2023-10-25,-0.04779489888002894,-0.011928500418658877,-0.015357893013405078,-0.0024696553246877973
2023-10-26,-0.031792783439565715,-0.0005103640350019653,-0.012832441173704355,-0.0020635452171544563
2023-10-27,-0.027873959846771792,-0.04451417977793536,-0.010793614309001444,-0.007391284930550165
2023-10-30,0.11689341569241525,-0.035874864355097104,-0.16114112842157718,-0.005956783784765923
2023-10-31,0.03953533327360696,-0.029334946976911642,-0.13176541690184967,-0.02469486870565402
2023-11-01,0.03670916099643629,-0.06526540307747064,-0.10895057255877394,-0.02041901545948803
2023-11-02,0.030619183658802736,-0.05443800155467634,-0.09087588766282803,-0.017031541106229363
2023-11-03,0.0727101434481454,-0.045724441537450485,-0.07632993669742737,-0.014305405844523923
2023-11-04,0.061417588495890164,-0.03862301463556184,-0.06447519451454906,-0.012083644561260766
2023-11-06,-0.036322398777427524,-0.09832832336596047,-0.05350941703214412,-0.1562332827478378
2023-11-07,-0.051796747565426786,-0.08225780506162005,-0.0447639809621201,-0.1418320305403607
2023-11-08,-0.08687837853020255,-0.10043950966828184,-0.037688360977031536,-0.12921050456319016
2023-11-09,-0.06750642284501207,-0.10615217265369718,-0.03189687585744288,-0.10935501880915835
2023-11-10,-0.057378153125991524,-0.09325966308310531,-0.027111254752618382,-0.09294802997832359
2023-11-13,-0.0329841257480746,-0.23991149400790773,-0.02208819458990464,-0.2396575989845352
2023-11-14,-0.02231264894271383,-0.269295061137365,-0.018212170492673884,-0.1976026168551635
2023-11-16,0.01150010451264348,-0.21866414144182478,-0.014788049241427825,-0.1604507946740689
2023-11-17,0.020136605735568084,-0.17982692136079564,-0.012161524749705312,-0.14597774369247687
2023-11-18,0.01672445283413812,-0.14935520435276803,-0.010100751325154344,-0.12124177834531445
2023-11-20,0.013668336526072326,-0.12206301845923076,-0.008255006585122484,-0.09908685467189618
2023-11-21,0.019027995944593375,-0.1008864011066383,-0.006822851966115928,-0.08189635395722208
2023-11-22,0.015866093341820358,-0.08412199905545324,-0.005689091298265525,-0.06828754851659773
2023-11-23,0.050415548774066704,-0.0828952755616863,-0.0047772144768111835,-0.057342068927404115
2023-11-24,0.049905420543636655,-0.05345988328804637,-0.004034403078850605,-0.06308655349747645
2023-11-25,0.042342547620394334,-0.045358352444411124,-0.0034230130239405244,-0.053526157410851774
2023-11-26,0.036064495167394565,-0.03863315210028947,-0.004291961859885768,-0.045589931493472256
2023-11-27,0.01835820786696685,-0.140998375255817,-0.005018402533579099,-0.03895525167859885
2023-11-28,0.024340453248580775,-0.12367537023309115,-0.007171320567931445,-0.03337583090675285
2023-11-29,0.02939622982332609,-0.10620251422893716,-0.0061581564156274375,-0.03568676406727545
2023-11-30,0.031195172440620415,-0.09137365697640995,0.018138037224390592,-0.04946983399075369
2023-12-01,0.02688333799451149,-0.10706449450007363,0.015630975792439813,-0.04263205373322678
2023-12-04,0.02222674259802303,-0.08851932602738649,0.012923457480072576,-0.03524754570831104
2023-12-05,0.018538171160793482,-0.07382937061950456,0.01077878441693618,-0.029398146510082
2023-12-06,0.015570068597757648,-0.06643622352322728,0.009053018839694114,-0.02469127908242456
2023-12-07,0.022491605098239168,-0.06643969288690472,0.007646677372948628,-0.020855611637621986
2023-12-08,0.015090918245174962,-0.05637914086834484,0.006488788283806595,-0.01769757527950188
2023-12-10,0.025420852836680368,-0.046990256172525655,0.005408202732591701,-0.014750377235408996
2023-12-11,0.016179970628055658,-0.0453990118466377,0.004539771313712685,-0.019342958998238662
2023-12-12,0.013660275376322356,-0.03832905620747204,0.003832795974506429,-0.016355499319236896
2023-12-13,0.011587444153089752,-0.0325129461895439,0.003251201610603052,-0.028369484740393046
2023-12-14,0.021906111488045107,-0.0433274322004942,0.0027686170950658993,-0.024158526550401932
2023-12-15,0.0249411564753261,-0.037016036678704234,0.002365319769378763,-0.020639416172992777
2023-12-17,0.02092011531731501,-0.03104826982159133,0.0019839802691860413,-0.017311906400499812
2023-12-18,-0.019863440100470784,-0.026196773224483653,0.0016739702885979662,-0.014606807035089611
2023-12-19,0.028980367183282934,-0.0687068910150796,0.09837913057409735,-0.02120749325522122
2023-12-20,0.02466822270316413,-0.11194426830422556,0.08374077136418744,-0.023458131848149703
2023-12-21,-0.04034342121584707,-0.09560360479506311,0.07151701227773635,-0.003142385428865006
2023-12-22,-0.034550151136175065,-0.2028821687203977,0.0612472494532241,-0.012401585611491442
2023-12-23,-0.029658009230074184,-0.17415499019994027,0.052574921667954015,-0.010645578338673719
2023-12-25,-0.024989133722276506,-0.14673885575890272,0.044298379496978436,0.11323441649879494
2023-12-26,-0.02850648645533902,-0.12426729917890429,0.03751453525803902,0.09589372248836477
2023-12-27,-0.01524744383236614,-0.10567743229568766,0.03190251808827123,0.07143245627942933
2023-12-28,-0.013011535604890812,-0.11481353906583379,0.027224284578774394,0.05992611531480972
2023-12-29,0.0031291474133439377,-0.0982616690321482,0.035362887732550884,0.023194378671220733
2023-12-30,0.0026845811529581085,-0.21211853131351913,0.030338788615755428,0.01989909186438468
2023-12-31,0.0023079301440320395,-0.18235796373182472,0.026082208281379027,0.01710721760155066
2024-01-02,0.001947408279434138,-0.1538718185688621,0.02200790543181104,-0.12478885889461423
2024-01-03,0.0027679117428352448,-0.13046195739023977,0.018659650918523563,-0.10580364190990534
2024-01-04,0.0037779195769580445,-0.18820679381376232,0.015883778111991063,-0.09006393414729907
2024-01-05,0.012001613031143447,-0.1607390253782081,0.013565626199294321,-0.07148599249591267
2024-01-08,0.012239270820661615,-0.2307718897008696,0.01110834231222264,-0.05853698631434244
2024-01-09,0.010131211338460277,-0.191024352659023,0.009195070951049064,-0.048454731344452905
2024-01-10,0.008457838537658689,-0.15947284856425997,0.007676320515697398,-0.0404514603837389
2024-01-11,0.008091242890972527,-0.12965321144859998,0.006452150308088058,-0.03400052174004891
2024-01-12,0.006838515579470487,-0.0922053946084066,0.005453195633537842,-0.028736388310486444
2024-01-14,0.00567844873395198,-0.07656392680444706,0.004528130627385824,-0.023861626974997587
2024-01-15,0.004752388724577045,-0.2039508969074277,0.003789668260687752,-0.019970194730827513
2024-01-16,0.0014611009969870325,-0.22820423365497844,0.0031917471359719273,-0.016819364506948382
2024-01-17,0.010276456162140516,-0.21896396855950426,0.002702036140183991,-0.014238762914676628
2024-01-18,0.008736661267838081,-0.31855211357799784,0.002297170748143108,-0.08689153255989798
2024-01-19,0.0074537406669662075,-0.3182360070392171,0.0019598465019391212,-0.07413208890688713
2024-01-20,0.006377921134551179,-0.2723041014917299,0.0016769762973630955,-0.06343239424509026
2024-01-21,0.005470877578533177,-0.23357805340729765,0.0014384831407328097,-0.0544112816867815
2024-01-22,0.01945462785006079,-0.20077822269672982,0.0012364864085579368,-0.04677066304972381
2024-01-23,0.016752396597387427,-0.1728902984244791,0.0010647394986472102,-0.04027425775349893
2024-01-24,0.014447285601878237,-0.17745397439499752,0.000918232537006427,-0.03473256502649892
2024-01-25,0.012475424861444841,-0.15323388662308574,0.0007929061095925372,-0.14444168594761173
2024-01-26,0.010784595294734313,-0.13246566517958167,0.0006854413050977578,-0.12486509629409884
2024-01-28,0.009148507082612807,-0.11236982408511186,0.0005814557211492181,-0.1059223073837038
2024-01-29,0.02705265230900612,-0.0956937951122829,0.0004951658961784392,-0.09020310980391896
2024-01-30,0.01974460691631929,-0.03690823686890351,0.00042304863326361725,-0.07706569174732576
2024-01-31,0.019025922479157048,-0.05569364161437512,0.0003624165451788072,-0.06602049872946067
2024-02-01,0.11733047379575265,-0.04571826289479923,0.00031118505796755107,-0.056687789223413255
2024-02-02,0.10455450612164639,-0.03933156752830309,0.00026771349885741094,-0.048768686050066984
2024-02-04,0.08828148749920373,-0.03320994394095369,0.0002260461722735404,-0.041178255319501894
2024-02-05,0.04641000752545582,-0.09589839106277938,0.00019176198342434777,-0.042259812930463936
2024-02-06,0.03952405241757744,-0.07958890991715672,0.0001633098352851021,-0.035989631342001574
2024-02-07,0.033768689048438515,-0.06799943290990561,0.00013952919068191898,-0.030748938821250536
2024-02-08,0.02892963726920145,-0.055552614575628746,0.0001195346632823998,-0.026342617127826536
2024-02-09,0.04453075731396778,-0.08089243543103594,0.00010263935964444166,-0.022619291167208407
2024-02-15,0.033615239488879185,-0.061063829898083566,7.748008036573147e-05,-0.017074780118682225
2024-02-16,0.026229681951763728,-0.05506103679548808,6.045703961926439e-05,-0.01332330391569869
2024-02-18,0.02033454884259743,-0.22839429470417946,4.686929209731096e-05,-0.01032888521930123
