,ISUS11,GOVE11,REVE11,BOVA11
2023-02-23,-0.0012424257979368205,-0.15494935024639678,0.0,-0.04457415191470589
2023-02-24,-0.0010214638631206765,-0.12739204397844592,0.0,-0.036646764326475054
2023-02-25,-0.0008481856624406395,-0.10578162293614086,0.0,-0.030430112311163604
2023-02-27,-0.0006930541317056225,-0.08643436700340293,0.0,-0.024864503138184127
2023-02-28,-0.0005727271732857215,-0.07142776938183859,0.0,-0.020547567565090123
2023-03-01,-0.0004774973923491463,-0.05955117063064349,0.0,-0.017131036188069475
2023-03-02,-0.0004009217552768508,-0.050001026687431956,0.0,-0.01438375414877665
2023-03-03,-0.00033855479435257945,-0.042222920270046,0.0,-0.01214623268446594
2023-03-05,-0.00028089743695398943,-0.03503217287839363,0.0,-0.010077676307132947
2023-03-06,-0.00023493708548570795,-0.02930021962297001,0.0,-0.00842877003699396
2023-03-07,-0.00019776686819096984,-0.02466452948525611,0.0,-0.007095224874659416
2023-03-08,-0.00016735232650424308,-0.02087137461015112,0.0,-0.006004051137111789
2023-03-09,-0.00014222679964719063,-0.017737840142689393,0.0,-0.005102629858735992
2023-03-10,-0.00012130627017597519,-0.01512873265815512,0.0,-0.06193887724455085
2023-03-13,-9.91914475849436e-05,-0.012370678698727489,0.0,-0.050647067845384204
2023-03-14,-8.201610691735455e-05,-0.010228653089533909,0.0,-0.04187735366902804
2023-03-15,-6.840940309138831e-05,-0.00853169064692384,0.0,-0.03492978239545015
2023-03-16,-5.745925969604361e-05,-0.0071660416021027224,0.0,-0.02933864859345802
2023-03-17,-4.853512429927065e-05,-0.13030298470458185,0.0,-0.02478199273343848
2023-03-20,-3.92866667947891e-05,-0.10547351050118428,0.0,-0.02005973828409692
2023-03-21,-3.223160142344027e-05,-0.24815388478597694,0.0,-0.01645742797190663
2023-03-22,-2.671978423558865e-05,-0.2057179279302686,0.0,-0.013643098855221279
2023-03-23,-2.2332833578812146e-05,-0.3361260265514791,0.0,-0.04423984779090407
2023-03-24,-1.87892323824971e-05,-0.2827921499702971,0.0,-0.03722021111992766
2023-03-25,-1.5892551593204817e-05,-0.23919491451619201,0.0,-0.031482080453933484
2023-03-27,-1.3206104309026318e-05,-0.19876185222768683,0.0,-0.02616040828318399
2023-03-28,-1.1058778882737923e-05,-0.1664429814178472,0.0,-0.1682475772076687
2023-03-29,-9.318309885970379e-06,-0.1402476074114543,0.0,-0.1417681896535609
2023-03-30,-7.89161527475598e-06,-0.11877477508690476,0.0,-0.12006254617363346
2023-03-31,-6.711280363191494e-06,-0.10100984246319314,0.0,-0.10210500391059597
2023-04-02,-5.6050813506272485e-06,-0.08436071115810208,0.0,-0.08527536062475682
2023-04-03,-4.712780863561636e-06,-0.10276989869754778,0.0,-0.07169995626213305
2023-04-04,-3.984202014000945e-06,-0.0868820446406245,0.0,-0.06061540275553576
2023-04-05,-3.3833679538727736e-06,-0.07377987475811838,0.0,-0.18719805438794906
2023-04-06,-2.883810041350013e-06,-0.06288619700185556,0.0,-0.1595580605849332
2023-04-07,-2.465624060784501e-06,-0.05376696737848347,0.0,-0.1364202869222805
2023-04-10,-2.021340457456628e-06,-0.22426977354723432,0.0,-0.11183856028972619
2023-04-11,-1.6747018540180968e-06,-0.18580986897791363,0.0,-0.09265942487669125
2023-04-12,-1.3990946566273073e-06,-0.15523097094081909,0.0,-0.07741037959687912
2023-04-13,-1.1766567309955935e-06,-0.2895383028799021,0.0,-0.06510313206482014
2023-04-14,-9.949507151221286e-07,-0.24482615355615125,0.0,-0.05504953662210068
2023-04-15,-8.450487619799817e-07,-0.2079399861907241,0.0,-0.0467556252415655
2023-04-16,-7.203761525255671e-07,-0.17726196871446556,0.0,-0.0398576258978581
2023-04-17,-6.159846458354372e-07,-0.1515744942914349,0.0,-0.03408175782396142
2023-04-18,-5.280800470626401e-07,-0.12994393061592768,0.0,-0.029218092362099657
2023-04-19,-4.537058798668162e-07,-0.1116427816225722,0.0,-0.025103050904712303
2023-04-20,-3.9052606088117895e-07,-0.09609621049142951,0.0,-0.021607380510022846
2023-04-21,-3.366721592037354e-07,-0.08284445500114752,0.0,-0.01862770293647436
2023-04-24,-2.78467287741815e-07,-0.06852206236232923,0.08644146816235261,-0.01540729095583234
2023-04-25,-2.32328992974898e-07,-0.057168875648917365,0.07211927624350335,-0.012854509487515185
2023-04-26,-0.03197870275879899,-0.048027999033243264,0.060587942134327735,-0.010799169342258828
2023-04-27,-0.027016608358265675,-0.04057555585975957,0.05118658865628956,-0.009123476049512951
2023-04-28,-0.022929590960093137,-0.034437368544007085,0.043443185945736075,-0.007743295204763735
2023-04-29,-0.019534949232330536,-0.029339042609746686,0.03701158182096078,-0.006596928788623871
2023-05-01,-0.016342474601031345,-0.02454434628756699,0.030963010379980626,-0.005518833957063539
2023-05-02,-0.01375948155246352,-0.020665014828277088,0.0260691835559098,-0.004646560320707661
2023-05-03,-0.011645218338935153,-0.017489656767593332,0.02206342828171413,-0.003932576184164822
2023-05-04,-0.00989812565485997,-0.014865742771624203,0.018753326829367728,-0.0033425850924605764
2023-05-05,-0.008443084022202367,-0.012680452809936193,0.015996555270889175,-0.0028512192884870956
2023-05-06,-0.007223345249618856,-0.010848558219580074,0.013685596545337008,-0.0024393149764892013
2023-05-08,-0.006066856440439102,-0.009111657138001368,0.01149447336006956,-0.0020487701008274446
2023-05-09,-0.005124416869382897,-0.1630385538726579,0.00970889516989289,-0.06254702873885823
2023-05-10,-0.004348469565411119,-0.13835099828427322,0.008238758913681121,-0.05307605876150606
2023-05-11,-0.0037041739844283,-0.11785207665719008,0.007018054506988165,-0.04521198851756733
2023-05-12,-0.003165424702649234,-0.10071121828440713,0.005997321722561528,-0.038636183373413936
2023-05-15,-0.002593650261586694,-0.2631508239679368,0.004914018343738482,-0.03165728346951326
2023-05-16,-0.002147966973587601,-0.37258463581882423,0.004069611568792114,-0.026217412722568147
2023-05-17,-0.0017938770223891556,-0.3111644756689561,0.003398740657130278,-0.021895501582575912
2023-05-18,-0.0015082687763696674,-0.26162309740824224,0.002857617522354142,-0.018409456706217703
2023-05-19,-0.0012750737065392861,-0.2211732668308288,0.0024157981807923236,-0.015563150656921331
2023-05-20,-0.0010827718115131964,-0.1878167336966645,0.0020514564444798194,-0.013215973902704186
2023-05-22,-0.0009030599115645281,-0.1566440510539475,0.0017109681427164194,-0.011022466688651596
2023-05-23,-0.0007584570502818207,-0.13156135421927934,0.0014369986243798999,-0.009257489413986627
2023-05-24,-0.0006406234484654539,-0.11112203175304829,0.001213747059043496,-0.007819249343541498
2023-05-25,-0.0005436100655483998,-0.094294167829549,0.0010299421913236334,-0.006635134349770985
2023-05-26,-0.0004630590225930768,-0.08032184824857874,0.0008773274349888414,-0.005651953526061319
2023-05-27,-0.00039570530785004406,-0.06863872667959882,0.0007497167872973856,-0.004829855160709429
2023-05-29,-0.00033198773303244914,-0.057586327038173846,-0.0025914606131825584,-0.004052138381440769
2023-05-30,-0.00028016631640146865,-0.1890823601097404,-0.002186948196739197,-0.0034196223863678294
2023-05-31,-0.00023756893568905807,-0.1603336747465291,-0.0018544376146986108,-0.002899692087266289
2023-06-01,-0.00020224626832370774,-0.1766392877546994,-0.0015787126642803156,-0.0024685546628241293
2023-06-02,-0.00017274299029635396,-0.15087150444588987,-0.0013484132424634596,-0.002108446883597018
2023-06-05,-0.00014146394333277204,-0.12355278740311298,-0.001104252358916334,-0.0017266646244205018
2023-06-06,-0.00011710611100075228,-0.10227897014043864,-0.0009141177339578743,-0.0014293605452013185
2023-06-07,-9.776868555835333e-05,-0.08538991164029448,-0.0007631718663603113,-0.14980797714083133
2023-06-08,-8.218055113619995e-05,-0.0717754356621935,-0.0006414925620709045,-0.1259227538523544
2023-06-09,-6.945927670601273e-05,-0.06066483830331539,-0.0005421916591905732,-0.16703322322677294
2023-06-10,-5.897301068132348e-05,-0.05150626852024918,-0.0004603369920493614,-0.14181621987197668
2023-06-12,-4.917671044173612e-05,-0.0429503059737251,-0.0003838681237754841,-0.11825842194613335
2023-06-13,-4.129664907666091e-05,-0.19630766254780296,-0.00032235721049406473,-0.09930872780226477
2023-06-14,-3.487695059788151e-05,-0.305698926228412,-0.0002722457331683687,-0.08387086291356069
2023-06-15,-2.9592627704526097e-05,-0.25938146421838504,-0.00023099687580733195,-0.07116330926044623
2023-06-16,-2.5205741940080666e-05,-0.3543483716225022,-0.00019675331635635545,-0.09026238522581453
2023-06-17,-2.1538105391819423e-05,-0.3027878564958689,-0.00016812413909287255,-0.07712848804578282
2023-06-18,-1.8453670744124072e-05,-0.2594261337032973,-0.0001440473732725618,-0.06608305129426952
2023-06-19,-1.5846819829929737e-05,-0.22277839769523602,-0.00012369857481887538,-0.18388601799063187
2023-06-20,-1.3634365308894586e-05,-0.33129022948987974,-0.00010642839228125772,-0.15821276264824885
2023-06-21,-1.1749958877855334e-05,-0.4098916403120616,-9.171891792610488e-05,-0.13634616741976743
2023-06-22,-1.0140099738004381e-05,-0.35373248176823907,-7.915253025994395e-05,-0.14506736425382255
2023-06-23,-8.76123172441004e-06,-0.3056313370968988,-6.838923453402103e-05,-0.12534085726135766
2023-06-26,-7.264042066935279e-06,-0.2534025990272557,-5.6702332754939624e-05,-0.10392160468892765
2023-06-27,-6.072096746437369e-06,-0.293866381509234,-4.739813550968876e-05,-0.08686927084143636
2023-06-28,-5.109093348932261e-06,-0.24726068077299931,-3.988103434393108e-05,-0.07309225007703946
2023-06-29,-4.321764394559115e-06,-0.2091569547388522,-3.373522902685091e-05,-0.06182848155772618
2023-06-30,-3.6717900368736357e-06,-0.17770066862501724,-2.8661598949814552e-05,-0.052529749855057505
2023-07-03,-2.990161480906379e-06,-0.14471243974131456,-2.334087959830467e-05,-0.042778163522656246
2023-07-04,-2.464601144217905e-06,-0.11927731891620051,-1.9238412016329218e-05,-0.03525933680796427
2023-07-05,-2.05058941119519e-06,-0.09924072612687526,-1.6006680862518928e-05,-0.029336358491028842
2023-07-06,-1.718905757525222e-06,-0.0831884991647565,-1.341759386020432e-05,-0.0245911908253063
2023-07-07,-1.4495718122684104e-06,-0.07015376088317966,-1.1315201990026775e-05,-0.02073801713352776
2023-07-09,-1.2012170402564536e-06,-0.05813433477233495,-9.37657129459077e-06,-0.017184977902502986
2023-07-10,-1.0036855103152553e-06,-0.10119626592879519,-7.834661372110974e-06,-0.014359031497045422
2023-07-11,-8.442169696516655e-07,-0.0851179020564297,-6.589867058789158e-06,-0.012077625842940554
2023-07-12,-7.139203557592959e-07,-0.07506759218735821,-5.572785674941376e-06,-0.01021356268410184
2023-07-13,-6.064097673457886e-07,-0.06376302446948642,-4.73356956045183e-06,-0.008675483365998953
2023-07-14,-5.169801555055425e-07,-0.11334920171667086,-4.03549160853681e-06,-0.007396076021780842
2023-07-17,-4.22532128015622e-07,-0.09264123371115252,-3.298240442666205e-06,-0.006044873690349747
2023-07-18,-3.492411623989351e-07,-0.07657200483026491,-2.726139031078214e-06,-0.0049963507487279955
2023-07-19,-2.9121649315055605e-07,-0.06384994989423727,-2.2732046904728574e-06,-0.0041662321062047826
2023-07-20,-2.445449693282803e-07,-0.05361710069912184,-1.9088917845775743e-06,-0.11888862433614111
2023-07-21,-2.0652478700910873e-07,-0.04528107992713269,-1.6121103219428608e-06,-0.10040463267868995
2023-07-24,-1.671381390198218e-07,-0.03664545811392108,-1.3046623749443292e-06,-0.08125631648342956
2023-07-25,-1.3710299153440087e-07,-0.030060176348926066,-1.070211237221148e-06,-0.0666543503252901
2023-07-26,-1.1364411736733563e-07,-0.024916759079053375,-8.870937832168659e-07,-0.05524952246946518
2023-07-27,-9.497673333491217e-08,-0.020823888094199793,-0.0032859768069745704,-0.04617413803745095
2023-07-28,-7.990052488683066e-08,-0.1163314314978713,-0.0027643746254927227,-0.03884464895607388
2023-07-31,-6.440482181899192e-08,-0.0937704117486162,-0.0022282588937678686,-0.03131121726898163
2023-08-01,-5.267100602428421e-08,-0.07668652412379705,-0.001822295820445906,-0.02560667457534807
2023-08-02,-4.355568912819656e-08,-0.219170288986213,-0.0015069267941903227,-0.021175148181079614
2023-08-03,-3.633288217201368e-08,-0.18282544587699373,-0.0012570342646633333,-0.017663689387938997
2023-08-04,-3.0519323947714404e-08,-0.15357187965955563,-0.0010558985041431135,-0.014837354658242841
2023-08-07,-2.4562301558424465e-08,-0.12359640814961662,-0.00084979921305874,-0.011941273013432775
2023-08-08,-2.0063752302622482e-08,-0.12843218700309716,-0.0006941597422056787,-0.009754246496388742
2023-08-09,-1.6576374691231334e-08,-0.23125544336852655,-0.0005735044875362558,-0.008058813840800663
2023-08-10,-1.3817551285701893e-08,-0.1927673576619053,-0.0004780555348633804,-0.006717577010737554
2023-08-11,-1.1599894278323412e-08,-0.1618290334484741,-0.00040132969647963744,-0.005639435057620135
2023-08-13,-9.572644656560339e-09,-0.13354706475314215,-0.00033119151626268575,-0.004653862059003958
2023-08-14,-7.97221006431942e-09,-0.26168906050277085,-0.00027582015565125135,-0.06933002661414336
2023-08-15,-6.687820919409309e-09,-0.21952878299631287,-0.00023138324154490847,-0.1951024324444528
2023-08-16,-5.643421989890696e-09,-0.18524622239507543,-0.000195249437621314,-0.16463439598730117
2023-08-17,-4.785052137631294e-09,-0.1570700957765602,-0.00016555181245258465,-0.13959334776982193
2023-08-18,-4.073362015384267e-09,-0.1337087545728866,-0.00014092896901144274,-0.11883135732924227
2023-08-21,-3.3240118257111447e-09,-0.10911121567952667,-0.00011500317374445865,-0.09697071744074907
2023-08-22,-2.7441266979362963e-09,-0.09007639433605723,-9.494048034924157e-05,-0.08005384715809984
2023-08-23,-2.286021060111137e-09,-0.07503900407585432,-7.909107757256775e-05,-0.06668962503952969
2023-08-24,-1.9181823953802046e-09,-0.06296464153229168,-6.63647047171009e-05,-0.055958742873135923
2023-08-25,-1.6189453614589426e-09,-0.1935424106528612,-5.601179070619453e-05,-0.04722916205764693
2023-08-28,-1.3093472641504408e-09,-0.15653043760354954,-4.530040770198211e-05,-0.03819732005814582
2023-08-29,-1.0735252456582854e-09,-0.2904341755134231,-3.7141507557389464e-05,-0.03131773252340005
2023-08-30,-8.894985771262269e-10,-0.24064714538651039,-3.077460754484861e-05,-0.025949160144158653
2023-08-31,-7.431605632536568e-10,-0.20105649712067494,-2.5711648410758983e-05,-0.02168007118234623
2023-09-01,-6.250399542674938e-10,-0.16909985537350944,-2.162494666891704e-05,-0.018234162804605766
2023-09-02,-5.285400424413929e-10,-0.14299253051861457,-1.8286271384966224e-05,-0.015418990605047167
2023-09-04,-4.3908929319438197e-10,-0.11879230354520706,-1.5191480933965e-05,-0.012809462184299314
2023-09-05,-3.6762113940647287e-10,-0.09945713243040961,-1.2718846978907334e-05,-0.010724536344573503
2023-09-06,-3.097146244793199e-10,-0.08379096064009406,-1.0715414576653851e-05,-0.15080038452254466
2023-09-07,-2.622612522255212e-10,-0.07095280792631005,-9.073636899495155e-06,-0.1276952864187833
2023-09-08,-2.2301136886273537e-10,-0.060334047389869624,-7.71568109413201e-06,-0.16717616340976213
2023-09-11,-1.817768593459578e-10,-0.04917836118440729,-6.289061782628517e-06,-0.13626551012669502
2023-09-12,-1.4993231280438078e-10,-0.040563058789976486,-5.1873136208418255e-06,-0.11239386114533217
2023-09-13,-1.2481518876124388e-10,-0.033767809919733445,-4.318318824267655e-06,-0.0935652944456532
2023-09-14,-1.0467266242674537e-10,-0.0283184010191256,-3.6214336815070456e-06,-0.07846583879389143
2023-09-15,-8.830337405444295e-11,-0.023889813250576347,-3.055093904917866e-06,-0.06619491807005197
2023-09-17,-7.31986845169436e-11,-0.01980335317900179,-2.5325063431646794e-06,-0.05487197942682541
2023-09-18,-6.117784778156492e-11,-0.18077323860465366,-2.11661300459728e-06,-0.0984118417934302
2023-09-19,-5.146870923381297e-11,-0.1520838929839126,-1.7806991132328127e-06,-0.08279353808775809
2023-09-20,-4.3532608153802626e-11,-0.12863366146792804,-1.506128245494472e-06,-0.0989385138960866
2023-09-21,-3.698227310874025e-11,-0.21084519729148107,-1.2795016993898835e-06,-0.08405127321916163
2023-09-22,-3.153212755787794e-11,-0.17977255309354317,-1.0909391825930872e-06,-0.10224413894826126
2023-09-24,-2.63986841631182e-11,-0.15050550717210234,-9.133338329163918e-07,-0.08559875088259876
2023-09-25,-2.2239674507227466e-11,-0.12679395193981427,-7.694416522804353e-07,-0.07211300177278925
2023-09-26,-1.8831654568523784e-11,-0.10736397709114938,-6.515319907973665e-07,-0.19897886017530114
2023-09-27,-0.02694231133446299,-0.22600534648797357,-5.54011003408521e-07,-0.16919580241622723
2023-09-28,-0.022989563809311473,-0.19284775793102454,-4.7273120541922996e-07,-0.1443728285828244
2023-09-29,-0.019673964061535522,-0.1650348780147782,-4.045529886224859e-07,-0.12355109755715649
2023-09-30,-0.016877852181520072,-0.14157971760121352,-3.4705692864977074e-07,-0.10599171346008346
2023-10-01,-0.014509149152766826,-0.1217098726538086,-2.983496174823807e-07,-0.09111642660512806
2023-10-02,-0.012494823988548289,-0.22976096318087263,-2.5692932909040903e-07,-0.07846660758046244
2023-10-03,-0.01077627369893734,-0.1981594159980015,-2.2159101833688795e-07,-0.06767423376985225
2023-10-04,-0.009305991341770513,-0.17112314155026975,-1.9135780657283588e-07,-0.05844096494925714
2023-10-05,-0.008045120290140683,-0.14793762508882433,-1.6543069037962816e-07,-0.05052278426031911
2023-10-06,-0.006961630123795726,-0.12801387550703092,-1.4315103267735035e-07,-0.043718542937848305
2023-10-07,-0.006028936252565525,-0.11086304229776328,-1.239721782331787e-07,-0.03786129164294426
2023-10-08,-0.005224841388858351,-0.0960769508295298,-1.0743768730744206e-07,-0.03281163298542308
2023-10-09,-0.004530713913381224,-0.21616439032276627,-9.316444050212408e-08,-0.02845256171887306
2023-10-10,-0.0039308429792888604,-0.1875440145454636,-8.082937785710837e-08,-0.024685414840494357
2023-10-11,-0.0034119271403610218,-0.16278607835810655,-7.015898358246228e-08,-0.0214266602123575
2023-10-13,-0.002905770896180723,-0.13863691378425205,-5.975096308122472e-08,-0.018248034933370225
2023-10-16,-0.0023723383824819726,-0.11318637413276982,-4.8782064440856264e-08,-0.16175966427845762
2023-10-17,-0.0019591942334956113,-0.09347489934348964,-4.028663872585772e-08,-0.13358912194261918
2023-10-18,-0.0016325985899728222,-0.14457231520622624,-3.357089789981109e-08,-0.11131995408647982
2023-10-19,-0.0013702195938057403,-0.12133773741696569,-2.8175635068225112e-08,-0.0934294462874608
2023-10-20,-0.0011566839587575895,-0.10242841008595478,-2.3784731482860553e-08,-0.07886935954269449
2023-10-23,-0.0009356695116650183,-0.0828568077910337,-1.9240042124865073e-08,-0.06379932441348167
2023-10-24,-0.0007672638505392647,-0.06794389749433262,-1.5777139920902635e-08,-0.052316458643804485
2023-10-25,-0.0006358114423411184,-0.05630332698951779,-1.3074102320963436e-08,-0.04335327802178861
2023-10-26,-0.000531258612381852,-0.04704480821986378,-1.0924197009727516e-08,-0.03622426523067084
2023-10-27,-0.00044685188755318574,-0.03957029752115108,-9.188553258296998e-09,-0.030468929663050582
2023-10-30,-0.00036012683897043767,-0.0318904911456053,-7.405238137722223e-09,-0.02455551745892761
2023-10-31,-0.0002944764228679128,-0.026076917185363098,-6.055277755792294e-09,-0.18414732882680757
2023-11-01,-0.00024348858472035353,-0.025890451733864974,-5.006821926480143e-09,-0.1522626906405505
2023-11-02,-0.00020309430921339286,-0.021595276904463674,-4.176200053406254e-09,-0.12700261086215184
2023-11-03,-0.00017058623760994682,-0.018138652193384595,-3.507741095140706e-09,-0.10667407490404451
2023-11-04,-0.00014409262377623722,-0.015321552447188656,-2.9629565960782056e-09,-0.09010660858218236
2023-11-06,-0.00011958571594783888,-0.08074668671629479,-2.4590244564817007e-09,-0.07478150523280969
2023-11-07,-0.00010004094622848971,-0.06754966410400567,-2.0571280731615896e-09,-0.12654512931633882
2023-11-08,-8.422797108089357e-05,-0.1635663195540998,-1.7319680629590587e-09,-0.10654276967893322
