Data,Selic_std,Selic_mediana,IPCA_std,IPCA_mediana
2025-03-12,0.745659375,14.01171875,0.10839800000000001,0.38684799999999997
2025-03-13,0.745046875,14.03203125,0.107898,0.38336
2025-03-14,0.70513125,14.015625,0.11156,0.38929
2025-03-17,0.708646875,14.01953125,0.11184799999999999,0.38953400000000005
2025-03-18,0.710884375,14.015625,0.11184200000000001,0.38884399999999997
2025-03-19,0.712290625,14.0234375,0.112618,0.38850999999999997
2025-03-20,0.80259375,13.8796875,0.11483,0.38906799999999997
2025-03-21,0.7999375,13.8671875,0.111162,0.38750599999999996
2025-03-24,0.7898999999999999,13.878909375,0.11109399999999998,0.388428
2025-03-25,0.7927625,13.91484375,0.114462,0.388752
2025-03-26,0.79211875,13.90703125,0.114694,0.388226
2025-03-27,0.80976875,13.93438125,0.11223599999999999,0.388534
2025-03-28,0.8003,13.9765625,0.1152,0.387122
2025-03-31,0.811946875,13.953125,0.11633399999999999,0.38745199999999996
2025-04-01,0.8187875,13.9296875,0.11363200000000001,0.385926
2025-04-02,0.8141625,13.93359375,0.11387800000000001,0.38678399999999996
2025-04-03,0.8128375,13.92578125,0.114576,0.387562
2025-04-04,0.809809375,13.71484375,0.11319800000000001,0.38252600000000003
2025-04-07,0.80240625,13.73484375,0.11671799999999999,0.379776
2025-04-08,0.80103125,13.789375,0.115858,0.38218
2025-04-09,0.7996875,13.75890625,0.11534599999999999,0.380266
2025-04-10,0.794721875,13.774375,0.114486,0.382286
2025-04-11,0.76300625,13.82421875,0.11429399999999999,0.380364
2025-04-14,0.7895875,13.87765625,0.114398,0.38262599999999997
2025-04-15,0.7710625,13.865940625,0.11379,0.381576
2025-04-16,0.76788125,13.863284375,0.11343400000000001,0.38358200000000003
2025-04-17,0.81035625,13.89453125,0.109314,0.380594
2025-04-22,0.816465625,13.89328125,0.108238,0.378784
2025-04-23,0.818728125,13.8659375,0.10664,0.378388
2025-04-24,0.8177,13.856875,0.10652400000000001,0.37875
